employee_id,attrition,age,gender,marital_status,distance_from_home,department,job_role,job_level,over_time,total_working_years,years_at_company,job_satisfaction,work_life_balance,monthly_income,years_since_last_promotionyears_at_company,income_per_year_exp,loyal_ratio,promotion_lag,over_time_binary
904,0,54.0,Female,Married,22.0,Research & Development,Manager,4,No,36.0,10.0,3.0,3.0,17426.0,4.0,470.97297297297297,0.2702702702702703,6.0,0
905,0,25.0,Male,Married,3.0,Sales,Sales Executive,2,Yes,5.0,5.0,1.0,3.0,4194.0,0.0,699.0,0.8333333333333334,5.0,1
906,1,29.0,Female,Divorced,7.0,Research & Development,Laboratory Technician,1,Yes,10.0,7.0,3.0,3.0,3339.0,7.0,303.54545454545456,0.6363636363636364,0.0,1
907,0,55.0,Male,Married,2.0,Research & Development,Manufacturing Director,3,No,23.0,3.0,2.0,3.0,10976.0,1.0,457.3333333333333,0.125,2.0,0
908,0,35.0,Male,Single,27.0,Sales,Sales Executive,2,Yes,10.0,10.0,4.0,3.0,5813.0,7.0,528.4545454545455,0.9090909090909091,3.0,1
909,0,31.0,Male,Divorced,9.0,Research & Development,Manufacturing Director,3,No,13.0,13.0,2.0,4.0,10648.0,0.0,760.5714285714286,0.9285714285714286,13.0,0
910,0,40.0,Female,Married,2.0,Sales,Sales Executive,2,No,15.0,11.0,2.0,3.0,5677.0,5.0,354.8125,0.6875,6.0,0
911,0,38.0,Male,Single,1.0,Sales,Sales Representative,1,No,20.0,1.0,1.0,2.0,2858.0,0.0,136.0952380952381,0.047619047619047616,1.0,0
912,0,36.0,Male,Divorced,6.0,Research & Development,Manufacturing Director,2,No,7.0,3.0,2.0,3.0,4941.0,0.0,617.625,0.375,3.0,0
913,0,36.0,Female,Divorced,4.0,Research & Development,Manufacturing Director,2,No,18.0,4.0,2.0,3.0,5131.0,0.0,270.05263157894734,0.21052631578947367,4.0,0
914,0,38.0,Female,Divorced,2.0,Sales,Sales Executive,2,No,11.0,7.0,1.0,3.0,6893.0,1.0,574.4166666666666,0.5833333333333334,6.0,0
915,0,56.0,Female,Divorced,8.0,Research & Development,Research Scientist,1,Yes,19.0,2.0,1.0,3.0,4257.0,2.0,212.85,0.1,0.0,1
916,0,59.0,Female,Single,1.0,Sales,Sales Executive,2,No,20.0,4.0,3.0,2.0,5473.0,1.0,260.6190476190476,0.19047619047619047,3.0,0
917,0,33.0,Male,Married,28.0,Research & Development,Laboratory Technician,2,Yes,15.0,15.0,3.0,3.0,5207.0,5.0,325.4375,0.9375,10.0,1
918,0,27.0,Female,Single,5.0,Research & Development,Research Scientist,1,Yes,4.0,4.0,2.0,2.0,2478.0,1.0,495.6,0.8,3.0,1
919,0,35.0,Male,Divorced,3.0,Sales,Sales Executive,3,No,12.0,10.0,4.0,3.0,7823.0,0.0,601.7692307692307,0.7692307692307693,10.0,0
920,0,28.0,Male,Single,7.0,Sales,Sales Executive,2,No,5.0,4.0,1.0,3.0,4898.0,1.0,816.3333333333334,0.6666666666666666,3.0,0
921,0,29.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,11.0,9.0,1.0,1.0,2362.0,0.0,196.83333333333334,0.75,9.0,0
922,0,34.0,Male,Divorced,10.0,Research & Development,Laboratory Technician,1,No,1.0,1.0,2.0,3.0,2008.0,1.0,1004.0,0.5,0.0,0
923,0,42.0,Male,Single,9.0,Research & Development,Manager,5,No,24.0,1.0,4.0,3.0,19613.0,0.0,784.52,0.04,1.0,0
924,0,42.0,Female,Single,17.0,Research & Development,Research Scientist,2,Yes,10.0,3.0,1.0,3.0,6545.0,0.0,595.0,0.2727272727272727,3.0,1
925,0,46.0,Male,Divorced,2.0,Research & Development,Manufacturing Director,3,No,12.0,9.0,4.0,2.0,8578.0,4.0,659.8461538461538,0.6923076923076923,5.0,0
926,0,34.0,Female,Divorced,6.0,Research & Development,Research Scientist,2,No,12.0,1.0,2.0,3.0,4505.0,0.0,346.53846153846155,0.07692307692307693,1.0,0
927,0,41.0,Male,Married,1.0,Sales,Sales Executive,3,No,10.0,10.0,1.0,3.0,8392.0,0.0,762.9090909090909,0.9090909090909091,10.0,0
928,1,26.0,Female,Divorced,17.0,Human Resources,Human Resources,1,Yes,8.0,7.0,3.0,2.0,2741.0,1.0,304.55555555555554,0.7777777777777778,6.0,1
929,0,31.0,Male,Divorced,3.0,Research & Development,Research Scientist,1,Yes,4.0,4.0,1.0,4.0,3065.0,2.0,613.0,0.8,2.0,1
930,0,21.0,Male,Single,7.0,Sales,Sales Representative,1,No,1.0,1.0,2.0,3.0,2679.0,1.0,1339.5,0.5,0.0,0
931,1,31.0,Male,Married,15.0,Research & Development,Laboratory Technician,1,No,2.0,2.0,3.0,2.0,2610.0,2.0,870.0,0.6666666666666666,0.0,0
932,1,19.0,Male,Single,2.0,Human Resources,Human Resources,1,No,1.0,1.0,4.0,4.0,2564.0,0.0,1282.0,0.5,1.0,0
933,0,32.0,Female,Married,8.0,Research & Development,Research Scientist,2,No,9.0,5.0,3.0,2.0,5175.0,1.0,517.5,0.5,4.0,0
934,0,50.0,Female,Married,1.0,Sales,Sales Executive,2,No,19.0,18.0,3.0,3.0,6347.0,0.0,317.35,0.9,18.0,0
935,0,36.0,Male,Single,18.0,Research & Development,Manufacturing Director,2,No,18.0,11.0,4.0,3.0,7779.0,0.0,409.42105263157896,0.5789473684210527,11.0,0
936,0,44.0,Male,Married,5.0,Sales,Manager,5,No,26.0,22.0,2.0,3.0,18213.0,3.0,674.5555555555555,0.8148148148148148,19.0,0
937,0,25.0,Male,Married,8.0,Sales,Sales Executive,2,No,4.0,3.0,2.0,3.0,4851.0,1.0,970.2,0.6,2.0,0
938,0,33.0,Female,Single,13.0,Research & Development,Research Scientist,1,No,5.0,3.0,4.0,3.0,3452.0,0.0,575.3333333333334,0.5,3.0,0
939,0,27.0,Male,Married,14.0,Research & Development,Research Scientist,1,Yes,9.0,9.0,1.0,2.0,2235.0,6.0,223.5,0.9,3.0,1
940,0,29.0,Male,Married,8.0,Research & Development,Manufacturing Director,2,Yes,10.0,10.0,4.0,2.0,5056.0,1.0,459.6363636363636,0.9090909090909091,9.0,1
941,0,50.0,Male,Married,1.0,Research & Development,Laboratory Technician,1,No,5.0,3.0,3.0,2.0,3690.0,0.0,615.0,0.5,3.0,0
942,0,25.0,Female,Single,1.0,Research & Development,Research Scientist,1,No,2.0,2.0,2.0,2.0,2096.0,2.0,698.6666666666666,0.6666666666666666,0.0,0
943,0,35.0,Male,Single,8.0,Human Resources,Human Resources,1,No,6.0,5.0,3.0,1.0,4323.0,1.0,617.5714285714286,0.7142857142857143,4.0,0
944,0,40.0,Female,Married,14.0,Sales,Sales Executive,2,No,5.0,5.0,1.0,3.0,4639.0,1.0,773.1666666666666,0.8333333333333334,4.0,0
945,1,33.0,Female,Single,5.0,Sales,Sales Representative,1,Yes,1.0,1.0,3.0,3.0,2851.0,0.0,1425.5,0.5,1.0,1
946,0,31.0,Female,Married,5.0,Sales,Sales Executive,2,No,10.0,10.0,4.0,3.0,5476.0,0.0,497.8181818181818,0.9090909090909091,10.0,0
947,0,57.0,Male,Divorced,29.0,Sales,Manager,4,No,32.0,1.0,4.0,2.0,14118.0,0.0,427.8181818181818,0.030303030303030304,1.0,0
948,1,39.0,Male,Married,5.0,Sales,Sales Representative,2,No,19.0,1.0,4.0,4.0,2086.0,0.0,104.3,0.05,1.0,0
949,0,24.0,Male,Single,9.0,Research & Development,Laboratory Technician,1,Yes,4.0,0.0,1.0,2.0,3172.0,0.0,634.4,0.0,0.0,1
950,0,33.0,Male,Married,8.0,Research & Development,Research Scientist,1,No,14.0,10.0,1.0,3.0,3143.0,7.0,209.53333333333333,0.6666666666666666,3.0,0
951,1,20.0,Female,Single,9.0,Sales,Sales Representative,1,Yes,2.0,2.0,4.0,3.0,2323.0,0.0,774.3333333333334,0.6666666666666666,2.0,1
952,0,58.0,Male,Divorced,1.0,Research & Development,Healthcare Representative,2,Yes,12.0,5.0,3.0,3.0,5660.0,1.0,435.38461538461536,0.38461538461538464,4.0,1
953,0,28.0,Female,Married,3.0,Sales,Sales Representative,1,No,1.0,1.0,2.0,3.0,2856.0,0.0,1428.0,0.5,1.0,0
954,0,38.0,Female,Married,10.0,Research & Development,Research Director,3,No,20.0,18.0,3.0,3.0,13206.0,1.0,628.8571428571429,0.8571428571428571,17.0,0
955,0,51.0,Male,Divorced,2.0,Research & Development,Manufacturing Director,2,No,13.0,4.0,2.0,3.0,5482.0,1.0,391.57142857142856,0.2857142857142857,3.0,0
956,0,33.0,Female,Divorced,1.0,Research & Development,Research Director,4,No,10.0,6.0,3.0,3.0,16184.0,0.0,1471.2727272727273,0.5454545454545454,6.0,0
957,0,29.0,Male,Divorced,5.0,Sales,Sales Executive,2,Yes,10.0,10.0,2.0,2.0,4187.0,0.0,380.6363636363636,0.9090909090909091,10.0,1
958,0,30.0,Male,Married,16.0,Research & Development,Research Scientist,1,No,10.0,10.0,4.0,2.0,2862.0,0.0,260.1818181818182,0.9090909090909091,10.0,0
959,0,38.0,Male,Single,2.0,Sales,Sales Executive,3,No,10.0,1.0,2.0,3.0,7351.0,0.0,668.2727272727273,0.09090909090909091,1.0,0
960,0,39.0,Male,Divorced,20.0,Sales,Sales Executive,2,No,7.0,2.0,4.0,3.0,4127.0,2.0,515.875,0.25,0.0,0
961,0,37.0,Female,Divorced,1.0,Research & Development,Research Director,3,Yes,15.0,5.0,4.0,3.0,13603.0,0.0,850.1875,0.3125,5.0,1
962,0,37.0,Male,Married,19.0,Research & Development,Research Scientist,1,No,8.0,1.0,2.0,3.0,3022.0,0.0,335.77777777777777,0.1111111111111111,1.0,0
963,1,33.0,Female,Married,2.0,Research & Development,Laboratory Technician,1,No,13.0,9.0,1.0,4.0,2707.0,1.0,193.35714285714286,0.6428571428571429,8.0,0
964,0,39.0,Male,Single,18.0,Research & Development,Manufacturing Director,2,No,9.0,8.0,3.0,3.0,4534.0,1.0,453.4,0.8,7.0,0
965,1,22.0,Male,Single,4.0,Research & Development,Laboratory Technician,1,No,4.0,2.0,3.0,3.0,3894.0,1.0,778.8,0.4,1.0,0
966,0,30.0,Female,Divorced,8.0,Human Resources,Human Resources,1,No,6.0,4.0,4.0,2.0,2180.0,1.0,311.42857142857144,0.5714285714285714,3.0,0
967,0,28.0,Male,Married,1.0,Sales,Sales Executive,2,Yes,7.0,7.0,4.0,3.0,6834.0,0.0,854.25,0.875,7.0,1
968,0,52.0,Female,Married,11.0,Research & Development,Laboratory Technician,2,No,9.0,5.0,3.0,3.0,3149.0,1.0,314.9,0.5,4.0,0
969,0,40.0,Male,Married,20.0,Research & Development,Healthcare Representative,3,No,14.0,11.0,4.0,3.0,10322.0,11.0,688.1333333333333,0.7333333333333333,0.0,0
970,0,24.0,Male,Married,9.0,Research & Development,Research Scientist,1,No,5.0,5.0,3.0,3.0,4401.0,0.0,733.5,0.8333333333333334,5.0,0
971,0,35.0,Female,Married,18.0,Sales,Sales Executive,2,No,5.0,5.0,3.0,3.0,4601.0,1.0,766.8333333333334,0.8333333333333334,4.0,0
972,0,47.0,Female,Single,2.0,Sales,Sales Representative,1,Yes,3.0,3.0,4.0,2.0,3294.0,1.0,823.5,0.75,2.0,1
973,0,54.0,Female,Single,26.0,Human Resources,Manager,4,Yes,23.0,5.0,4.0,3.0,17328.0,4.0,722.0,0.20833333333333334,1.0,1
974,0,36.0,Male,Single,2.0,Sales,Sales Representative,1,Yes,7.0,3.0,4.0,2.0,2644.0,1.0,330.5,0.375,2.0,1
975,0,40.0,Female,Married,11.0,Research & Development,Laboratory Technician,2,No,10.0,10.0,3.0,4.0,6323.0,9.0,574.8181818181819,0.9090909090909091,1.0,0
976,1,32.0,Male,Single,25.0,Research & Development,Laboratory Technician,1,Yes,1.0,1.0,4.0,1.0,2795.0,0.0,1397.5,0.5,1.0,1
977,0,29.0,Male,Married,1.0,Research & Development,Manufacturing Director,2,No,10.0,10.0,3.0,3.0,4319.0,0.0,392.6363636363636,0.9090909090909091,10.0,0
978,0,34.0,Male,Married,8.0,Sales,Sales Executive,2,No,10.0,10.0,3.0,3.0,6799.0,4.0,618.0909090909091,0.9090909090909091,6.0,0
979,0,28.0,Male,Single,1.0,Research & Development,Research Scientist,1,No,5.0,3.0,1.0,2.0,2080.0,1.0,346.6666666666667,0.5,2.0,0
980,0,37.0,Male,Divorced,8.0,Human Resources,Human Resources,2,No,19.0,10.0,2.0,2.0,4071.0,4.0,203.55,0.5,6.0,0
981,0,36.0,Male,Single,2.0,Research & Development,Laboratory Technician,1,No,16.0,11.0,3.0,3.0,2519.0,3.0,148.1764705882353,0.6470588235294118,8.0,0
982,0,20.0,Female,Single,2.0,Sales,Sales Representative,1,No,2.0,2.0,3.0,3.0,2783.0,2.0,927.6666666666666,0.6666666666666666,0.0,0
983,0,34.0,Male,Married,11.0,Human Resources,Human Resources,2,No,14.0,10.0,2.0,4.0,4490.0,1.0,299.3333333333333,0.6666666666666666,9.0,0
984,0,43.0,Female,Married,6.0,Research & Development,Manager,5,No,21.0,16.0,3.0,3.0,19392.0,6.0,881.4545454545455,0.7272727272727273,10.0,0
985,0,39.0,Male,Married,7.0,Research & Development,Manager,5,No,21.0,21.0,4.0,3.0,19272.0,13.0,876.0,0.9545454545454546,8.0,0
986,0,32.0,Female,Divorced,15.0,Research & Development,Healthcare Representative,2,No,9.0,5.0,4.0,3.0,6667.0,1.0,666.7,0.5,4.0,0
987,1,56.0,Female,Married,14.0,Research & Development,Research Scientist,1,Yes,7.0,5.0,2.0,3.0,4963.0,4.0,620.375,0.625,1.0,1
988,0,44.0,Female,Married,2.0,Research & Development,Research Scientist,1,No,10.0,10.0,4.0,3.0,2011.0,7.0,182.8181818181818,0.9090909090909091,3.0,0
989,0,49.0,Female,Married,8.0,Research & Development,Laboratory Technician,3,No,29.0,26.0,2.0,2.0,7403.0,1.0,246.76666666666668,0.8666666666666667,25.0,0
990,1,42.0,Male,Divorced,19.0,Research & Development,Research Scientist,1,Yes,7.0,2.0,3.0,3.0,2759.0,2.0,344.875,0.25,0.0,1
991,0,30.0,Male,Divorced,29.0,Sales,Sales Executive,2,No,8.0,4.0,1.0,3.0,4115.0,0.0,457.22222222222223,0.4444444444444444,4.0,0
992,0,36.0,Female,Married,10.0,Sales,Sales Executive,2,Yes,10.0,10.0,3.0,3.0,5673.0,1.0,515.7272727272727,0.9090909090909091,9.0,1
993,0,40.0,Male,Divorced,8.0,Research & Development,Research Director,3,No,16.0,9.0,2.0,3.0,13757.0,4.0,809.2352941176471,0.5294117647058824,5.0,0
994,0,29.0,Male,Divorced,29.0,Research & Development,Healthcare Representative,2,No,11.0,7.0,3.0,3.0,6384.0,1.0,532.0,0.5833333333333334,6.0,0
995,0,44.0,Male,Single,24.0,Research & Development,Laboratory Technician,1,No,9.0,5.0,3.0,3.0,3708.0,1.0,370.8,0.5,4.0,0
996,0,52.0,Female,Married,25.0,Research & Development,Manufacturing Director,4,No,31.0,9.0,4.0,3.0,13826.0,0.0,432.0625,0.28125,9.0,0
997,0,54.0,Female,Single,1.0,Research & Development,Research Director,4,No,29.0,20.0,4.0,2.0,17328.0,12.0,577.6,0.6666666666666666,8.0,0
998,1,25.0,Male,Married,4.0,Research & Development,Laboratory Technician,1,Yes,7.0,7.0,4.0,4.0,3691.0,5.0,461.375,0.875,2.0,1
999,0,35.0,Female,Divorced,2.0,Research & Development,Healthcare Representative,2,No,16.0,1.0,1.0,4.0,5093.0,0.0,299.5882352941176,0.058823529411764705,1.0,0
1000,0,27.0,Male,Divorced,19.0,Research & Development,Laboratory Technician,1,No,7.0,7.0,1.0,3.0,4066.0,0.0,508.25,0.875,7.0,0
1001,0,55.0,Male,Married,26.0,Human Resources,Manager,5,Yes,35.0,10.0,2.0,3.0,19636.0,1.0,545.4444444444445,0.2777777777777778,9.0,1
1002,0,29.0,Female,Married,27.0,Research & Development,Healthcare Representative,2,No,11.0,8.0,3.0,2.0,4335.0,1.0,361.25,0.6666666666666666,7.0,0
1003,0,22.0,Female,Single,15.0,Research & Development,Laboratory Technician,1,No,1.0,0.0,4.0,3.0,2871.0,0.0,1435.5,0.0,0.0,0
1004,0,38.0,Female,Married,10.0,Research & Development,Healthcare Representative,2,No,18.0,1.0,3.0,3.0,9824.0,0.0,517.0526315789474,0.05263157894736842,1.0,0
1005,0,33.0,Male,Divorced,1.0,Sales,Sales Executive,2,No,9.0,9.0,1.0,3.0,4037.0,0.0,403.7,0.9,9.0,0
1006,1,25.0,Male,Single,24.0,Sales,Sales Representative,1,Yes,1.0,1.0,4.0,3.0,1118.0,1.0,559.0,0.5,0.0,1
1007,0,31.0,Female,Married,7.0,Research & Development,Manufacturing Director,2,No,13.0,13.0,1.0,1.0,4306.0,3.0,307.57142857142856,0.9285714285714286,10.0,0
1008,0,33.0,Male,Married,8.0,Sales,Sales Executive,2,No,8.0,2.0,1.0,1.0,6392.0,2.0,710.2222222222222,0.2222222222222222,0.0,0
1009,0,20.0,Male,Single,9.0,Sales,Sales Representative,1,No,2.0,2.0,1.0,3.0,2728.0,0.0,909.3333333333334,0.6666666666666666,2.0,0
1010,0,29.0,Female,Married,3.0,Sales,Sales Executive,2,No,6.0,6.0,3.0,2.0,5561.0,1.0,794.4285714285714,0.8571428571428571,5.0,0
1011,0,29.0,Female,Married,20.0,Sales,Sales Representative,1,No,3.0,3.0,4.0,3.0,2157.0,0.0,539.25,0.75,3.0,0
1012,0,38.0,Male,Married,10.0,Human Resources,Human Resources,2,No,10.0,6.0,3.0,3.0,6077.0,1.0,552.4545454545455,0.5454545454545454,5.0,0
1013,0,54.0,Female,Single,20.0,Research & Development,Research Scientist,2,No,20.0,4.0,3.0,2.0,4869.0,0.0,231.85714285714286,0.19047619047619047,4.0,0
1014,0,54.0,Female,Divorced,19.0,Research & Development,Manufacturing Director,2,Yes,9.0,5.0,1.0,3.0,5485.0,1.0,548.5,0.5,4.0,1
1015,1,31.0,Male,Single,9.0,Research & Development,Research Scientist,1,Yes,4.0,3.0,1.0,3.0,2321.0,1.0,464.2,0.6,2.0,1
1016,0,53.0,Female,Married,1.0,Research & Development,Manufacturing Director,4,Yes,27.0,3.0,3.0,2.0,12965.0,0.0,463.0357142857143,0.10714285714285714,3.0,1
1017,0,47.0,Male,Married,1.0,Research & Development,Research Scientist,1,No,17.0,6.0,4.0,2.0,3420.0,1.0,190.0,0.3333333333333333,5.0,0
1018,0,36.0,Male,Married,27.0,Research & Development,Healthcare Representative,2,No,17.0,7.0,3.0,2.0,5237.0,7.0,290.94444444444446,0.3888888888888889,0.0,0
1019,0,41.0,Male,Married,5.0,Research & Development,Research Scientist,1,Yes,7.0,4.0,3.0,2.0,2127.0,0.0,265.875,0.5,4.0,1
1020,1,29.0,Female,Single,13.0,Sales,Sales Executive,2,No,7.0,5.0,2.0,1.0,5765.0,0.0,720.625,0.625,5.0,0
1021,1,18.0,Male,Single,5.0,Sales,Sales Representative,1,Yes,0.0,0.0,2.0,3.0,1878.0,0.0,1878.0,0.0,0.0,1
1022,0,32.0,Female,Single,2.0,Research & Development,Research Scientist,2,No,10.0,7.0,4.0,2.0,5055.0,0.0,459.54545454545456,0.6363636363636364,7.0,0
1023,0,33.0,Male,Single,10.0,Sales,Sales Executive,2,No,10.0,10.0,3.0,2.0,5487.0,0.0,498.8181818181818,0.9090909090909091,10.0,0
1024,0,42.0,Male,Married,6.0,Research & Development,Research Director,3,No,18.0,13.0,1.0,4.0,13348.0,5.0,702.5263157894736,0.6842105263157895,8.0,0
1025,0,30.0,Male,Divorced,15.0,Sales,Sales Executive,3,No,12.0,7.0,1.0,3.0,7140.0,1.0,549.2307692307693,0.5384615384615384,6.0,0
1026,0,54.0,Female,Divorced,11.0,Research & Development,Manager,4,No,26.0,14.0,4.0,3.0,16032.0,1.0,593.7777777777778,0.5185185185185185,13.0,0
1027,0,49.0,Male,Married,2.0,Research & Development,Research Director,5,No,28.0,5.0,4.0,3.0,19161.0,4.0,660.7241379310345,0.1724137931034483,1.0,0
1028,0,42.0,Male,Married,4.0,Research & Development,Manager,5,No,22.0,22.0,4.0,3.0,19232.0,11.0,836.1739130434783,0.9565217391304348,11.0,0
1029,0,58.0,Male,Single,10.0,Sales,Sales Executive,4,No,38.0,37.0,3.0,2.0,13872.0,1.0,355.6923076923077,0.9487179487179487,36.0,0
1030,0,37.0,Male,Divorced,5.0,Research & Development,Manufacturing Director,2,No,8.0,6.0,4.0,2.0,6347.0,0.0,705.2222222222222,0.6666666666666666,6.0,0
1031,0,39.0,Female,Single,22.0,Research & Development,Manufacturing Director,3,Yes,21.0,21.0,1.0,3.0,10880.0,2.0,494.54545454545456,0.9545454545454546,19.0,1
1032,0,26.0,Female,Married,3.0,Research & Development,Research Scientist,1,No,1.0,1.0,4.0,3.0,2061.0,0.0,1030.5,0.5,1.0,0
1033,0,24.0,Male,Married,10.0,Human Resources,Human Resources,1,No,3.0,2.0,4.0,3.0,2145.0,2.0,536.25,0.5,0.0,0
1034,0,34.0,Male,Divorced,13.0,Sales,Sales Executive,3,No,9.0,8.0,3.0,2.0,8628.0,1.0,862.8,0.8,7.0,0
1035,0,31.0,Male,Divorced,7.0,Sales,Sales Executive,2,No,13.0,7.0,4.0,3.0,7547.0,1.0,539.0714285714286,0.5,6.0,0
1036,0,45.0,Female,Divorced,4.0,Sales,Sales Executive,2,Yes,9.0,5.0,1.0,4.0,5006.0,0.0,500.6,0.5,5.0,1
1037,0,26.0,Female,Married,25.0,Human Resources,Human Resources,1,No,8.0,8.0,3.0,3.0,2942.0,5.0,326.8888888888889,0.8888888888888888,3.0,0
1038,1,28.0,Male,Single,5.0,Research & Development,Laboratory Technician,1,Yes,2.0,2.0,3.0,2.0,3441.0,2.0,1147.0,0.6666666666666666,0.0,1
1039,0,35.0,Female,Single,1.0,Sales,Sales Executive,2,No,5.0,5.0,3.0,3.0,4859.0,0.0,809.8333333333334,0.8333333333333334,5.0,0
1040,0,30.0,Male,Married,3.0,Research & Development,Laboratory Technician,1,No,9.0,5.0,4.0,1.0,2097.0,1.0,209.7,0.5,4.0,0
1041,0,34.0,Male,Single,2.0,Research & Development,Manufacturing Director,2,No,5.0,3.0,3.0,2.0,4033.0,0.0,672.1666666666666,0.5,3.0,0
1042,0,40.0,Male,Divorced,1.0,Research & Development,Manager,4,No,22.0,19.0,1.0,3.0,16823.0,11.0,731.4347826086956,0.8260869565217391,8.0,0
1043,0,27.0,Male,Married,2.0,Research & Development,Research Scientist,1,No,6.0,5.0,2.0,2.0,2226.0,1.0,318.0,0.7142857142857143,4.0,0
1044,0,39.0,Male,Married,6.0,Research & Development,Healthcare Representative,3,No,9.0,7.0,1.0,3.0,9991.0,1.0,999.1,0.7,6.0,0
1045,0,43.0,Male,Divorced,25.0,Sales,Sales Executive,3,No,18.0,1.0,4.0,3.0,10798.0,0.0,568.3157894736842,0.05263157894736842,1.0,0
1046,0,35.0,Male,Single,9.0,Research & Development,Healthcare Representative,2,No,10.0,1.0,2.0,3.0,6540.0,0.0,594.5454545454545,0.09090909090909091,1.0,0
1047,0,35.0,Male,Married,17.0,Sales,Sales Executive,2,Yes,15.0,7.0,1.0,3.0,8966.0,1.0,560.375,0.4375,6.0,1
1048,0,47.0,Male,Single,25.0,Research & Development,Healthcare Representative,3,No,25.0,17.0,3.0,3.0,8633.0,12.0,332.03846153846155,0.6538461538461539,5.0,0
1049,0,54.0,Female,Single,8.0,Research & Development,Laboratory Technician,2,No,19.0,1.0,3.0,3.0,3780.0,0.0,189.0,0.05,1.0,0
1050,0,35.0,Male,Divorced,15.0,Sales,Sales Executive,2,Yes,7.0,2.0,4.0,2.0,5440.0,2.0,680.0,0.25,0.0,1
1051,0,35.0,Male,Married,18.0,Sales,Sales Executive,2,No,6.0,5.0,1.0,1.0,5561.0,0.0,794.4285714285714,0.7142857142857143,5.0,0
1052,0,20.0,Male,Single,21.0,Sales,Sales Representative,1,No,2.0,2.0,4.0,3.0,2678.0,2.0,892.6666666666666,0.6666666666666666,0.0,0
1053,1,33.0,Male,Single,1.0,Research & Development,Research Scientist,1,Yes,10.0,10.0,4.0,2.0,2686.0,7.0,244.1818181818182,0.9090909090909091,3.0,1
1054,0,36.0,Male,Married,6.0,Research & Development,Laboratory Technician,2,Yes,9.0,3.0,1.0,3.0,5562.0,0.0,556.2,0.3,3.0,1
1055,0,41.0,Male,Divorced,9.0,Research & Development,Research Director,5,No,21.0,18.0,3.0,4.0,19419.0,0.0,882.6818181818181,0.8181818181818182,18.0,0
1056,0,56.0,Male,Single,8.0,Human Resources,Manager,5,No,36.0,7.0,2.0,3.0,19717.0,7.0,532.8918918918919,0.1891891891891892,0.0,0
1057,0,36.0,Male,Married,26.0,Research & Development,Healthcare Representative,2,No,10.0,3.0,3.0,2.0,5347.0,0.0,486.09090909090907,0.2727272727272727,3.0,0
1058,0,27.0,Male,Single,2.0,Sales,Sales Executive,2,Yes,5.0,5.0,3.0,3.0,4478.0,0.0,746.3333333333334,0.8333333333333334,5.0,1
1059,0,44.0,Male,Single,29.0,Research & Development,Research Scientist,2,No,20.0,20.0,4.0,3.0,4541.0,13.0,216.23809523809524,0.9523809523809523,7.0,0
1060,0,30.0,Male,Married,1.0,Sales,Sales Executive,2,No,10.0,10.0,1.0,3.0,9714.0,6.0,883.0909090909091,0.9090909090909091,4.0,0
1061,0,22.0,Male,Single,7.0,Research & Development,Research Scientist,1,Yes,1.0,1.0,2.0,3.0,2472.0,0.0,1236.0,0.5,1.0,1
1062,0,34.0,Female,Married,20.0,Research & Development,Research Scientist,1,No,2.0,1.0,3.0,2.0,2585.0,0.0,861.6666666666666,0.3333333333333333,1.0,0
1063,0,34.0,Male,Married,3.0,Human Resources,Human Resources,1,No,4.0,3.0,4.0,1.0,3737.0,0.0,747.4,0.6,3.0,0
1064,0,45.0,Male,Married,26.0,Sales,Sales Executive,2,No,10.0,10.0,1.0,3.0,4385.0,4.0,398.6363636363636,0.9090909090909091,6.0,0
1065,0,34.0,Female,Married,4.0,Sales,Sales Executive,2,No,6.0,3.0,3.0,3.0,6538.0,1.0,934.0,0.42857142857142855,2.0,0
1066,0,18.0,Female,Single,1.0,Research & Development,Laboratory Technician,1,No,0.0,0.0,4.0,4.0,1611.0,0.0,1611.0,0.0,0.0,0
1067,0,33.0,Female,Married,5.0,Research & Development,Research Scientist,1,No,2.0,2.0,4.0,2.0,2911.0,0.0,970.3333333333334,0.6666666666666666,2.0,0
1068,1,36.0,Female,Single,16.0,Research & Development,Laboratory Technician,1,No,18.0,17.0,1.0,3.0,2743.0,15.0,144.3684210526316,0.8947368421052632,2.0,0
1069,0,33.0,Female,Married,15.0,Research & Development,Healthcare Representative,2,Yes,10.0,9.0,4.0,3.0,4878.0,8.0,443.45454545454544,0.8181818181818182,1.0,1
1070,0,34.0,Female,Single,1.0,Research & Development,Research Scientist,1,No,10.0,4.0,4.0,3.0,3280.0,1.0,298.1818181818182,0.36363636363636365,3.0,0
